Total DALY
5.7882644195594855e-06
1.6130124464397434e-06
3.7521445490407145e-06
3.7734782999687686e-06
3.019419727199324e-06
2.6816833938192455e-06
6.0012502109563214e-06
1.4685230168920424e-06
4.0343583550295205e-06
4.450664345667654e-06
3.505804804762036e-06
1.345373891437074e-06
1.0218902099179417e-06
4.240238623298697e-06
1.739816127097615e-06
5.230652276204673e-06
2.2549696256013437e-06
2.4930345510743023e-06
7.150084393039435e-06
2.8543670652858563e-06
6.479661224800813e-07
4.196234419271416e-06
1.8987050576813045e-06
4.079372126097879e-06
1.3994224636082465e-06
2.2111166029636924e-06
4.3075945476434e-06
1.6852387211718777e-06
3.18367752358828e-06
1.6221476441380388e-06
2.7751262576369838e-06
2.4592424973612913e-06
1.6066007468396038e-06
1.3346838991257215e-06
5.213401923911399e-06
1.8146731113044547e-06
6.759748610358772e-06
3.7422029833766847e-06
1.23321312547775e-06
1.5545007651307508e-06
6.70626682002018e-06
9.35097863794532e-07
2.89653059480921e-06
3.818281154599479e-06
2.7099892881099483e-06
1.576786811052777e-06
2.5746559821770984e-06
1.6982997749126483e-06
5.171088616038323e-06
2.198715206724877e-06
2.0553103440579255e-06
1.1536500973630125e-06
2.894709061358469e-06
7.399950349593621e-06
4.565254278940944e-06
2.3175590048762907e-06
3.4455985367531917e-06
2.7930584813851137e-06
1.7390544528761429e-06
2.9261117043954953e-06
1.6360991334551932e-06
1.66489619727761e-06
1.7935447153649697e-06
2.7545183318711253e-06
2.4491705839024826e-06
3.5120847041603122e-06
1.7361462222376111e-06
2.9860523344793497e-06
4.352703554004744e-06
2.2313331043743995e-06
8.588937336475586e-06
3.681462548330572e-06
2.2231583075194017e-06
3.0053488262082872e-06
3.0351555708740814e-06
2.0266740491958757e-06
3.1118676277475114e-06
1.9414463947797774e-06
3.142698157503343e-06
1.8464889303726472e-06
1.5938000981852163e-06
3.3665058619525295e-06
1.2131002694970583e-06
1.9310366951597043e-06
2.4582387231997236e-06
8.653658974029366e-06
1.5289051595446245e-06
3.2939835623890804e-06
1.2955386692614646e-06
1.7732554066163252e-06
2.3736699057952392e-06
6.468615959991375e-06
2.522789169334683e-06
2.1934331951722897e-06
1.4340552745473187e-06
9.068169770221068e-06
5.104311484265267e-06
1.8437348499067421e-06
6.273943863865927e-06
3.299947556727467e-06
4.083073519132174e-06
4.695888717651808e-06
3.441156811461177e-06
1.2844685853559133e-05
1.5688794804713527e-06
8.226357045248988e-07
2.212819339684202e-06
2.771730030055597e-06
8.195448366032919e-07
9.5837873121285e-07
3.076649945161769e-06
1.5773764526971766e-06
7.558782390835184e-06
3.549802278020043e-06
1.595540486365454e-06
1.7257179653284994e-06
2.6824858286045304e-06
1.7713414861320057e-06
2.1636108941369685e-06
2.1750281817656254e-06
8.348158024507058e-07
1.493111329704533e-06
4.18954897842827e-06
7.2550051117503674e-06
2.473386273957878e-06
3.4477859204540266e-06
7.938284328257161e-07
1.6862092016478592e-06
1.3196016817884628e-06
1.6409398328320889e-06
2.352127681128913e-06
2.1321220450731812e-06
2.4179042253580363e-06
2.820190858909832e-06
2.998394274751348e-06
3.3157934422245465e-06
1.8989065085528445e-06
1.3559158114540004e-06
1.8465306385695432e-06
4.127465832737265e-06
2.1245696833083193e-06
2.5384202046030423e-06
1.5932494916315322e-06
1.205223493616625e-06
1.38470901239085e-06
2.6057575252447227e-06
2.304183587082953e-06
3.9118994343656515e-06
2.863502365737514e-06
3.1053100534661486e-06
2.116522846982161e-06
1.3272390813634516e-06
2.792542429899125e-06
1.4500255365335058e-06
6.351699028201985e-06
2.498260503989158e-06
4.529630893455039e-06
2.0875008523613125e-06
2.5651998324716096e-06
2.7184592114082308e-06
2.434162897300141e-06
2.548411847156373e-06
2.7117803149945276e-06
2.4654818661762337e-06
2.7179209498773283e-06
2.515694535449864e-06
2.356347550132032e-06
3.525363353795719e-07
2.367827264693201e-06
4.75758513583946e-06
1.4875929538971097e-06
7.699957653983791e-06
3.978007255185378e-06
5.810062633861968e-06
1.6820592003830014e-06
4.158721672922195e-06
3.2587698522301697e-06
1.961528327423246e-06
1.5484217427053082e-06
5.795493887128522e-06
2.309006433047767e-06
2.553521606800668e-06
1.6959424839479986e-06
3.5554304171525604e-06
3.345593778794065e-06
9.700121848843502e-07
2.5306167286709425e-06
2.3862047151990137e-06
2.17250335441399e-06
5.7612988322874874e-06
2.4260821009836067e-06
5.036283763368843e-06
9.210688818495072e-07
2.929263865674158e-06
4.82630566094544e-06
3.0290051006320873e-06
1.4311420936907736e-06
8.947278895132804e-07
1.5372474393360314e-06
3.1837524064082244e-06
2.6011535620096283e-06
2.3478228810924758e-06
1.8920989969384297e-06
1.2475970815217785e-06
1.7122402622038457e-06
2.213481910906534e-06
5.5355780381716175e-06
1.279348754041898e-06
1.811459146741079e-06
8.365505388190365e-06
5.924337301737026e-06
3.4487402872640513e-06
1.5667716294043285e-06
1.252362935779683e-06
1.7184853170992832e-06
2.5209997886177506e-06
2.498212542358935e-06
4.131829786748752e-06
1.3916715514517008e-06
2.04926735134725e-06
3.2089852407346515e-06
2.0885820432403612e-06
1.2646807983274222e-06
3.2120635277799184e-06
5.093907085904625e-06
6.242207047639781e-06
1.885879168814774e-06
2.560414572592151e-06
1.0900131555402481e-06
4.516405641470379e-06
7.290876136194501e-06
1.3102432305034386e-06
3.7755381141924002e-06
8.917018007226218e-07
2.1271755281704327e-06
1.6149926284603213e-06
1.0320737069213772e-06
4.220771405478718e-06
2.2409295185554784e-06
6.2113934866547825e-06
3.503511444795659e-06
1.7748791219518445e-06
1.5491077607698855e-06
3.145823455241725e-06
6.6031902240970546e-06
1.221236026565764e-05
3.3838280617537464e-06
3.0225087587898435e-06
2.6933214934810046e-06
8.216392906978952e-07
3.2369365664974834e-06
3.1535340636179575e-06
1.7111738058939175e-06
3.2053887646799063e-06
2.4920833192543233e-06
9.477776061106446e-07
2.802878976471135e-06
2.9426414450428598e-06
4.247044481864303e-06
2.7566692328662153e-06
2.952476883215649e-06
2.7689856848822634e-06
3.010360201327611e-06
3.2165825458130287e-06
4.193615518894855e-06
1.8912332404563694e-06
2.5826135121920223e-06
1.5676886877202814e-06
5.470350877514462e-06
3.3469598863256065e-06
3.846815764050327e-06
4.575392732781846e-06
2.800752767935233e-06
3.7310596652595502e-06
3.571778952473626e-06
1.4293946166454852e-06
9.56886361265008e-06
2.387415906806023e-06
1.8861037488959727e-06
1.6908438199592091e-06
4.762718341955186e-06
1.727852783275363e-06
4.6364854163361e-06
9.815614023933606e-07
1.8306672200441018e-06
9.10833187530713e-06
1.3505844368943972e-06
3.831167165988525e-06
3.3723442911237622e-06
4.055385836509994e-06
2.862408772907887e-06
1.3240457939289742e-06
9.114188446979199e-07
1.932016241408263e-06
3.3912085659348896e-06
2.4984827660978758e-06
1.1984226802974616e-06
2.961290368681535e-06
3.999987671967631e-06
1.7532243482665244e-06
2.0652016345557023e-06
3.6070452134695505e-06
1.859008341449364e-06
1.910239160112237e-06
4.9530212236303935e-06
8.713788314640422e-07
2.490142172750787e-06
1.83749196401628e-06
2.610860444147711e-06
1.7143204322889183e-06
4.246332318869062e-06
5.144146568147878e-06
4.2190774272832245e-06
1.3528130892193065e-06
5.538122666233214e-06
1.8458578164670672e-06
3.094619161263523e-06
1.6667728728081422e-06
3.3109857479751706e-06
3.3419031532599947e-06
1.0249753050062261e-06
2.601015422143415e-06
2.2006291714049552e-06
8.04563338115072e-06
3.3723111699646147e-06
1.7844045187520586e-06
3.061883525956599e-06
6.9549059761486735e-06
1.4281726865017499e-06
3.4235493227763306e-06
2.072571190667727e-06
2.3779724012618074e-06
4.001312289640956e-06
3.2581556948274584e-06
2.665137182722432e-06
3.2891224169429022e-06
2.2535364614828525e-06
2.5744937636296144e-06
1.795795181203097e-06
3.5737874048424874e-06
2.037088834285772e-06
1.139710975190944e-06
1.9491268003180015e-06
2.49067325900576e-06
3.00916893566594e-06
2.6026036866766407e-06
3.5077768797120436e-06
5.2283532507857436e-06
1.3166779454842902e-06
5.309560005415381e-06
3.154531322315801e-06
3.256461527281206e-06
2.1734939776307804e-06
1.5020061557180497e-06
1.3036684427558676e-06
2.121957311860268e-06
2.735171698504679e-06
2.0983298265320196e-06
4.129583913308199e-06
1.3337909028976468e-06
6.749431161090501e-06
2.653393597245035e-06
3.257960883902289e-06
1.4112406847255342e-06
4.300733006279422e-06
3.5068182027653275e-06
2.9233476339629582e-06
2.789762683421681e-06
2.968202163218248e-06
3.2049503863085246e-06
2.9234141983547347e-06
3.060434684165614e-06
1.7851772515187215e-06
1.7337421712393387e-06
7.427854549211244e-06
3.7180577205653267e-06
2.3479751065624836e-06
2.3080585512103014e-06
2.7624530655967484e-06
3.5445976110093375e-06
6.352924320185414e-07
4.986020027646363e-06
4.43706052462689e-06
3.0566283395327965e-06
6.862831369927047e-06
1.2823943929163306e-06
3.540696388699694e-06
1.7768462490663776e-06
2.84474792506817e-06
7.606072671029196e-07
3.866724727132897e-06
8.021244304803331e-06
1.3924844658164128e-06
1.3689544160744304e-06
1.9532681216172243e-06
5.42158580568053e-06
2.3351509155533633e-06
4.204977088764217e-06
1.5625492663429165e-06
4.1242757379977845e-06
5.208190447405503e-06
4.507582202133432e-06
2.0087159662929286e-06
2.5746110011226613e-06
3.814971784699139e-06
2.5490244039705343e-06
5.026977419102519e-06
2.4755062986336895e-06
3.6982342014435512e-06
1.0655436848483468e-06
1.3080560862399614e-06
1.387249067370533e-06
2.0406358642577336e-06
2.6559217052946062e-06
2.46881377140129e-06
2.0268310380067157e-06
9.935230601798574e-07
9.449781316162032e-07
4.097910350051581e-06
2.728032630601173e-06
2.3139448361186863e-06
6.075376971708124e-06
1.5487694381222105e-06
1.9855627474751895e-06
3.2423663140912497e-06
2.3257098526108244e-06
1.9503391304676046e-06
3.6553352132306925e-06
2.2822847808101616e-06
1.3693666696990015e-06
3.1015441505766187e-06
4.152419593419499e-06
2.6099199179929754e-06
1.2276996785010041e-06
4.638992784136153e-06
1.8616974163609968e-06
3.2506015393019e-06
1.7889795781833585e-06
2.3571121658827462e-06
1.021792633455032e-05
1.5131511600041668e-06
2.4844054495498646e-06
1.1853676331852193e-06
7.837195395221653e-06
2.416066818413664e-06
2.676378018526826e-06
4.618385173569273e-06
2.1271870977956907e-06
3.323812136191151e-06
4.667051857867311e-06
2.9296865201233757e-06
1.9661186226649362e-06
3.0104983979639674e-06
9.19740188798368e-07
2.2913107982081016e-06
7.092197935265608e-07
1.603590058447679e-06
4.930193591563547e-06
1.8855524495808852e-06
2.5012646672029067e-06
3.173215789333827e-06
2.0567742771948617e-06
2.001834421121451e-06
1.6407877514912348e-06
2.5221155054522273e-06
2.3960266317724074e-06
2.7434834086470506e-06
1.7482655959066836e-06
2.790584946521512e-06
2.722795900476082e-06
1.3049839419343456e-06
6.07272259185665e-06
7.5550549538006e-07
1.7380021955903936e-06
1.7963609941573641e-06
2.9399348438108323e-06
2.2801232580249577e-06
3.738824716688072e-06
2.168092108318919e-06
3.131265877349687e-06
1.5335783701542203e-06
2.921291160680184e-06
4.078022165818762e-06
2.9337253223626903e-06
4.444148655458058e-06
4.146911097528959e-06
7.1521660953899336e-06
3.851772224083838e-06
1.96687056389866e-06
4.71930554939215e-06
3.0434202967533074e-06
4.5084140423079505e-06
3.495910944699698e-06
2.469868074426174e-06
3.989666604560237e-06
4.076910801715794e-06
4.927452686518397e-06
2.785729091991929e-06
1.3796273060728836e-06
5.628793718615022e-06
1.9836558980701467e-06
2.647339837571483e-06
2.1399364767349385e-06
3.0710985837223422e-06
9.386680612721854e-07
4.7113258590236746e-06
5.027041344372041e-06
1.6691531929646785e-06
3.082505738514208e-06
5.315929143066e-06
2.0666218880194263e-06
2.8053468567335036e-06
6.5119252430045905e-06
1.4394456540656185e-06
2.551736318270326e-06
1.2974693252520987e-06
1.1375559873116893e-05
1.7404926943087597e-06
9.556673231680966e-07
4.0037564616390855e-06
6.963109041868699e-07
5.397437306413622e-06
1.3778532450059446e-06
1.2411917106480705e-06
3.5152880680211495e-06
1.360397306378047e-06
3.641351220970979e-06
1.1605664038616404e-06
3.3912195659246965e-06
8.617438653382158e-06
1.5635203322483806e-06
1.5224466321961394e-06
5.551693142473724e-06
3.127996548366596e-06
2.211885977290162e-06
1.770422422522344e-06
6.341625804173745e-07
1.162175432032342e-06
4.050845749621334e-06
1.4318846647332072e-06
9.228180258635809e-07
1.4953199366130043e-06
6.035091255769398e-06
1.2090014958521245e-06
1.3735063089881373e-06
1.0367662931876078e-06
4.686542816532135e-06
4.006001736365228e-06
4.063444757806957e-06
2.2863844207532398e-06
1.1912943872482984e-06
1.0415249256223725e-06
1.8004873028454327e-06
4.245050620665936e-06
3.6163916764908595e-06
1.8333364709643968e-06
1.066390882889623e-05
3.4623560163771217e-06
4.113677747508149e-06
1.477266683995726e-06
2.205315696404142e-06
6.2776303917044795e-06
1.8455677053452748e-06
2.5830207930743754e-06
2.3974695571626904e-06
2.4262571307875904e-06
1.588970129788869e-06
1.5309442831168417e-06
5.146557333799428e-06
4.719624029367874e-06
2.071151020857087e-06
8.887488623063876e-06
3.3283256950134006e-06
1.8692412391718704e-06
1.892883578811233e-06
4.15297413300264e-06
2.783588000703218e-06
3.5979850770861967e-06
5.6456486192679725e-06
4.340424454327696e-06
7.32039571855747e-07
1.3459350220390576e-06
1.7032261296590078e-06
3.0787866956982764e-06
3.1052352786753447e-06
5.599703375673836e-06
5.127383024312593e-06
2.104565996499108e-06
1.428695109084721e-06
2.2134308482568695e-06
1.9435608324092077e-06
3.3029655896199544e-06
5.724887202605e-06
3.6907419095655313e-06
2.7444573005341863e-06
2.5031095800898124e-06
3.299745988110114e-06
2.8766131628055192e-06
3.5987814411275747e-06
2.576008136654373e-06
2.1373636632304735e-06
2.3036874828341608e-06
3.100657802341811e-06
2.413126095262008e-06
1.8798213765869322e-06
2.692928453122967e-06
1.282401379780751e-06
3.1759052163615736e-06
2.382060759764659e-06
3.435069373982635e-06
7.931268720340334e-07
1.924422049237595e-06
2.254606868423714e-06
8.776090445739015e-07
1.3989190504815062e-06
1.941363486697156e-06
3.2497126643082905e-06
3.3000403231531194e-06
1.8854748249719224e-06
4.34752624923096e-06
2.0475832999689025e-06
3.744989574856472e-06
5.240039042235801e-06
6.381112577333868e-06
3.0734470519533375e-06
7.597045585534535e-06
2.424478834872623e-06
2.1524789936777645e-06
8.436595161793736e-06
3.4234577310909845e-06
5.154627438184178e-06
1.11080207473524e-06
3.814265720087917e-06
2.064362691645005e-06
1.6138825254530254e-06
2.416896790873313e-06
5.261451805318452e-06
2.2748051865661977e-06
1.7741875990262556e-06
2.571256630439222e-06
2.1363545296004817e-06
3.2142172398597063e-06
1.6627203191355023e-06
3.328089811691637e-06
1.6642642402708851e-06
4.08173093904729e-06
1.4224139238439016e-06
3.0620821507598704e-06
1.5993935945424197e-06
2.5290043841996737e-06
4.284473211824125e-06
1.3589472436414953e-06
1.0648123149015198e-06
1.3776589340697143e-06
1.5099063140477932e-06
1.1150751020694292e-06
6.5337142857146974e-06
1.4833047470497185e-06
4.3108549571613255e-06
2.0358755729543713e-06
2.4214607819339486e-06
2.4562244765324874e-06
2.842634556063928e-06
1.4305440353767906e-06
1.1299059581637573e-06
1.8054479447404681e-06
2.0677962869553035e-06
1.8574147044514435e-06
2.0286030032834464e-06
3.5278672566185775e-06
3.4912772401884944e-06
3.7243808208820003e-06
2.697890472334041e-06
1.5681576925508087e-06
1.3616605034849628e-06
3.1408789711973035e-06
2.0745062302052193e-06
1.0633909738277935e-06
4.2219560637524185e-06
7.875141420510268e-07
5.750233855574827e-06
2.191253419980832e-06
4.726711018698814e-06
3.283223595269557e-06
1.229217915137415e-06
2.1466476209730523e-06
2.1686883134641736e-06
2.6998396054955795e-06
1.909413103740043e-06
2.789936014042649e-06
1.8897827480790498e-06
1.2258041284995969e-06
4.473033547787164e-06
4.405574029231473e-06
3.016297756230912e-06
4.743373978359778e-06
2.944557838799877e-06
2.9666566710040416e-06
3.2222795345382417e-06
2.2891496715371494e-06
1.7259585530715603e-06
2.8147793105515187e-06
1.9946400198112004e-06
1.9945724126024795e-06
2.3226072611381985e-06
1.4736124122971539e-06
2.5079858627385934e-06
8.459259278623677e-06
2.671847878323863e-06
2.7673113984993943e-06
4.67339560140001e-06
2.5244646296540556e-06
3.152401314618913e-06
2.5002156776610108e-06
4.407614247095016e-06
3.0415889988888445e-06
9.37756406825807e-06
5.569622182182153e-06
2.0953075130147885e-06
2.6997906614978363e-06
7.618017585597768e-07
7.994131162631923e-06
3.243420279701592e-06
5.736196631946911e-06
4.468509272230747e-06
1.5123896948954218e-06
1.6507177498126248e-06
3.727936183841596e-06
3.13786913196612e-06
2.0352259184819306e-06
1.3734062389758605e-06
6.5809796869675805e-06
2.073198087431116e-06
3.5035999182486674e-06
4.382492986996224e-06
2.0124603910298683e-06
2.9172082748596397e-06
1.7305476419449128e-06
4.528271007673278e-06
3.5173474691485568e-06
1.613614582942624e-06
3.141384701716987e-06
3.454578845987211e-06
2.2815621547134237e-06
1.6354335847301726e-06
2.138640528435154e-06
1.7063948186857303e-06
2.7794253230495337e-06
6.121989164495911e-06
2.3253092218222804e-06
2.60973921228036e-06
2.567337614720611e-06
4.30871956449641e-06
2.6826387994294256e-06
3.2094766620183177e-06
2.1735637348885284e-06
1.9339356248804224e-06
2.29717959083775e-06
6.3522041395636104e-06
3.1775505792897008e-06
1.6388580278392517e-06
3.011988302283885e-06
5.012536639599219e-06
2.5653624505461715e-06
3.7962339177188835e-06
5.542958186688373e-06
9.361354796966203e-07
1.2332368418754846e-06
2.512947030326451e-06
6.291865620067227e-06
2.44945067129132e-06
3.514770035779602e-06
1.4434575906552282e-06
7.982030686592977e-06
1.0756292839246838e-05
7.891863569091661e-06
2.816082784129481e-06
1.5854139180926374e-06
1.7468380236351776e-06
1.6031761310153492e-06
3.398504439184879e-06
2.3914299738958533e-06
1.7588076187680102e-06
1.2756992245432919e-06
2.217320665807154e-06
3.2082306054581622e-06
2.5264414720371773e-06
2.5754861193405533e-06
1.3855852181854368e-06
4.53438125656902e-06
2.867670402599831e-06
5.886493187310381e-06
2.489879843581289e-06
1.2805790338732413e-06
1.3022837131471122e-06
2.2338836152901993e-06
5.822031234365976e-06
1.6954187497719706e-06
2.7132356420733747e-06
2.41090565828772e-06
3.2754068978690934e-06
1.7182359854528428e-06
8.717210326754099e-06
2.3247087874378455e-06
2.630144543396273e-06
1.1107464774151587e-06
1.5970779281726521e-06
9.26725992229649e-07
1.0786174215415835e-06
2.5390210625864104e-06
2.155073881215941e-06
1.1428184132267203e-06
3.0494752269327746e-06
7.242509198364111e-06
2.253667604361631e-06
8.513800482545796e-07
1.0853532222165897e-06
3.879175556862346e-06
1.4936850789837308e-06
3.516451909097995e-06
3.0987653308978123e-06
8.213396210843271e-06
2.820270541470382e-06
5.118739163947339e-06
1.6877474563381512e-06
3.3490696782689784e-06
4.856966357928983e-06
2.811006172225294e-06
3.098727731678519e-06
2.8398527757400586e-06
4.952675112206428e-06
2.0640702383745157e-06
4.466950215296084e-06
2.596273263966164e-06
2.68028850021862e-06
1.6185527333667517e-06
2.65554095146614e-06
3.645996817915887e-06
1.1768533258038613e-06
3.1173882224644348e-06
1.702356617245826e-06
2.049662785823525e-06
1.1355941364898924e-06
4.449492231846096e-06
3.4777380850847805e-06
2.7367093724350866e-06
3.6021964682397826e-06
1.9640498753603637e-06
3.190984750822689e-06
4.2759364630917665e-06
4.040742186852686e-06
9.408982264420549e-06
1.9796597619126114e-06
3.204518984498694e-06
5.054290157211482e-06
3.7808042080467167e-06
4.572704146759144e-06
5.435390628287795e-06
4.3564404201590355e-06
2.5232322852652974e-06
2.322141921891063e-06
2.978357148453181e-06
1.2758983616878437e-06
8.446947321014695e-06
2.606517638465977e-06
2.1950042728202667e-06
1.2495520945843273e-06
3.4146056032313683e-06
1.8443976462578781e-06
2.265661467650837e-06
2.8588211001689953e-06
1.9511411241501797e-06
6.306730920870863e-06
1.0690162337434473e-06
3.804726180407503e-06
4.362895181062588e-06
5.998212413462768e-06
2.3307035222597247e-06
3.7708697470772988e-06
1.2779551220898354e-06
2.2769767558972193e-06
4.747169238363824e-06
2.124801357215045e-06
3.7380044783619223e-06
1.5526246099617502e-06
3.313295195370713e-06
1.9373534826816475e-06
4.068828620604759e-06
3.2410611194033654e-06
4.565719784543898e-06
2.3631057952888664e-06
2.2602967015195035e-06
2.5258484581591743e-06
5.708988536252679e-06
2.442375414040132e-06
2.893848179588154e-06
2.6958062480431088e-06
2.2004649373075218e-06
3.84033277317064e-06
4.680923674191817e-06
1.0850235211479208e-06
2.0095025745536786e-06
2.498914509028172e-06
1.4783184348599043e-06
4.100804188138519e-06
2.649093292159676e-06
3.2205888294867256e-06
2.9562608742095264e-06
2.866088660162802e-06
3.847744010063714e-06
2.417733232209507e-06
2.7473358242313673e-06
1.7627616636994858e-06
3.2746160659247183e-06
2.430276528722075e-06
2.188439741079851e-06
1.2975477781740352e-06
1.8604195163218756e-06
1.2658336107063128e-06
1.3371006986750976e-06
3.5304187376139496e-06
4.482207425144935e-06
2.4255656785099332e-06
1.6817823131565211e-06
7.212560039093763e-06
4.13709617639757e-06
2.067176071240961e-06
2.774650813273105e-06
4.2264757148835484e-06
2.2150125088082897e-06
2.307389276032801e-06
4.068399215237939e-06
2.6782315283369053e-06
3.6224650074090367e-06
3.660493783101959e-06
2.463171989004475e-06
2.53892079681961e-06
2.6870720058824737e-06
6.748584382025857e-06
6.308292348666809e-06
4.011758479680605e-06
1.604177613796498e-06
1.9049877491705832e-06
4.406879920046957e-06
4.47632321647795e-06
1.160992690218965e-06
4.8014299817245025e-06
3.429489849711143e-06
3.013019817776907e-06
1.819655778467766e-06
1.5034848254380507e-06
3.2138091752553774e-06
2.508368553044704e-06
2.418249352651447e-06
1.5161532652774312e-06
2.077540342233508e-06
2.893496406750629e-06
1.8492195968522472e-06
2.526818381356488e-06
1.2288643908511256e-05
2.8311613347087313e-06
3.3382445901697368e-06
3.013461962453334e-06
2.741239194719025e-06
1.9445148565155884e-06
6.41023637828475e-06
2.464628211524822e-06
4.665059638442326e-06
1.7647572209500417e-06
2.469214281635157e-06
1.8786933115499949e-06
3.5529038330195387e-06
2.3574856915242746e-06
1.0406888414205007e-06
4.80483224725825e-06
6.087538650962897e-06
5.8247310994619105e-06
3.171877952454771e-06
4.103948021063619e-06
3.573167045347602e-06
4.137574191667159e-06
2.3010180352422967e-06
3.85462573284645e-06
2.7506838397961526e-06
2.109673421997193e-06
4.303682737523129e-06
